"future","rate","time"
"DEFI-PERP",-0.000231,"2020-11-03T23:00:00+00:00"
"DEFI-PERP",-0.000221,"2020-11-03T22:00:00+00:00"
"DEFI-PERP",-0.000235,"2020-11-03T21:00:00+00:00"
"DEFI-PERP",-0.000255,"2020-11-03T20:00:00+00:00"
"DEFI-PERP",-0.000274,"2020-11-03T19:00:00+00:00"
"DEFI-PERP",-0.000296,"2020-11-03T18:00:00+00:00"
"DEFI-PERP",-0.0003,"2020-11-03T17:00:00+00:00"
"DEFI-PERP",-0.000331,"2020-11-03T16:00:00+00:00"
"DEFI-PERP",-0.00032,"2020-11-03T15:00:00+00:00"
"DEFI-PERP",-0.000335,"2020-11-03T14:00:00+00:00"
"DEFI-PERP",-0.000349,"2020-11-03T13:00:00+00:00"
"DEFI-PERP",-0.000347,"2020-11-03T12:00:00+00:00"
"DEFI-PERP",-0.000318,"2020-11-03T11:00:00+00:00"
"DEFI-PERP",-0.000301,"2020-11-03T10:00:00+00:00"
"DEFI-PERP",-0.000288,"2020-11-03T09:00:00+00:00"
"DEFI-PERP",-0.000272,"2020-11-03T08:00:00+00:00"
"DEFI-PERP",-0.000264,"2020-11-03T07:00:00+00:00"
"DEFI-PERP",-0.00028,"2020-11-03T06:00:00+00:00"
"DEFI-PERP",-0.00029,"2020-11-03T05:00:00+00:00"
"DEFI-PERP",-0.000287,"2020-11-03T04:00:00+00:00"
"DEFI-PERP",-0.000208,"2020-11-03T03:00:00+00:00"
"DEFI-PERP",-0.000179,"2020-11-03T02:00:00+00:00"
"DEFI-PERP",-0.000194,"2020-11-03T01:00:00+00:00"
"DEFI-PERP",-0.000187,"2020-11-03T00:00:00+00:00"
"DEFI-PERP",-0.000139,"2020-11-02T23:00:00+00:00"
"DEFI-PERP",-0.000123,"2020-11-02T22:00:00+00:00"
"DEFI-PERP",-0.000122,"2020-11-02T21:00:00+00:00"
"DEFI-PERP",-0.000125,"2020-11-02T20:00:00+00:00"
"DEFI-PERP",-0.000139,"2020-11-02T19:00:00+00:00"
"DEFI-PERP",-0.000138,"2020-11-02T18:00:00+00:00"
"DEFI-PERP",-0.000156,"2020-11-02T17:00:00+00:00"
"DEFI-PERP",-0.000158,"2020-11-02T16:00:00+00:00"
"DEFI-PERP",-0.000147,"2020-11-02T15:00:00+00:00"
"DEFI-PERP",-0.000113,"2020-11-02T14:00:00+00:00"
"DEFI-PERP",-0.000103,"2020-11-02T13:00:00+00:00"
"DEFI-PERP",-0.000118,"2020-11-02T12:00:00+00:00"
"DEFI-PERP",-0.000137,"2020-11-02T11:00:00+00:00"
"DEFI-PERP",-0.00008,"2020-11-02T10:00:00+00:00"
"DEFI-PERP",-0.000035,"2020-11-02T09:00:00+00:00"
"DEFI-PERP",-0.000029,"2020-11-02T08:00:00+00:00"
"DEFI-PERP",-0.000019,"2020-11-02T07:00:00+00:00"
"DEFI-PERP",-0.00007,"2020-11-02T06:00:00+00:00"
"DEFI-PERP",-0.000132,"2020-11-02T05:00:00+00:00"
"DEFI-PERP",-0.000124,"2020-11-02T04:00:00+00:00"
"DEFI-PERP",-0.000109,"2020-11-02T03:00:00+00:00"
"DEFI-PERP",-0.000088,"2020-11-02T02:00:00+00:00"
"DEFI-PERP",-0.00001,"2020-11-02T01:00:00+00:00"
"DEFI-PERP",-0.000067,"2020-11-02T00:00:00+00:00"
"DEFI-PERP",-0.000052,"2020-11-01T23:00:00+00:00"
"DEFI-PERP",-0.000061,"2020-11-01T22:00:00+00:00"
"DEFI-PERP",-0.000084,"2020-11-01T21:00:00+00:00"
"DEFI-PERP",-0.000098,"2020-11-01T20:00:00+00:00"
"DEFI-PERP",-0.000111,"2020-11-01T19:00:00+00:00"
"DEFI-PERP",-0.000107,"2020-11-01T18:00:00+00:00"
"DEFI-PERP",-0.000107,"2020-11-01T17:00:00+00:00"
"DEFI-PERP",-0.000113,"2020-11-01T16:00:00+00:00"
"DEFI-PERP",-0.000125,"2020-11-01T15:00:00+00:00"
"DEFI-PERP",-0.000141,"2020-11-01T14:00:00+00:00"
"DEFI-PERP",-0.000128,"2020-11-01T13:00:00+00:00"
"DEFI-PERP",-0.000115,"2020-11-01T12:00:00+00:00"
"DEFI-PERP",-0.00013,"2020-11-01T11:00:00+00:00"
"DEFI-PERP",-0.000145,"2020-11-01T10:00:00+00:00"
"DEFI-PERP",-0.000154,"2020-11-01T09:00:00+00:00"
"DEFI-PERP",-0.00015,"2020-11-01T08:00:00+00:00"
"DEFI-PERP",-0.000154,"2020-11-01T07:00:00+00:00"
"DEFI-PERP",-0.000157,"2020-11-01T06:00:00+00:00"
"DEFI-PERP",-0.000168,"2020-11-01T05:00:00+00:00"
"DEFI-PERP",-0.000152,"2020-11-01T04:00:00+00:00"
"DEFI-PERP",-0.000145,"2020-11-01T03:00:00+00:00"
"DEFI-PERP",-0.000142,"2020-11-01T02:00:00+00:00"
"DEFI-PERP",-0.000149,"2020-11-01T01:00:00+00:00"
"DEFI-PERP",-0.000125,"2020-11-01T00:00:00+00:00"
"DEFI-PERP",-0.000145,"2020-10-31T23:00:00+00:00"
"DEFI-PERP",-0.00017,"2020-10-31T22:00:00+00:00"
"DEFI-PERP",-0.000143,"2020-10-31T21:00:00+00:00"
"DEFI-PERP",-0.000133,"2020-10-31T20:00:00+00:00"
"DEFI-PERP",-0.000115,"2020-10-31T19:00:00+00:00"
"DEFI-PERP",-0.000151,"2020-10-31T18:00:00+00:00"
"DEFI-PERP",-0.000137,"2020-10-31T17:00:00+00:00"
"DEFI-PERP",-0.00012,"2020-10-31T16:00:00+00:00"
"DEFI-PERP",-0.000114,"2020-10-31T15:00:00+00:00"
"DEFI-PERP",-0.00011,"2020-10-31T14:00:00+00:00"
"DEFI-PERP",-0.000123,"2020-10-31T13:00:00+00:00"
"DEFI-PERP",-0.000084,"2020-10-31T12:00:00+00:00"
"DEFI-PERP",-0.000077,"2020-10-31T11:00:00+00:00"
"DEFI-PERP",-0.000066,"2020-10-31T10:00:00+00:00"
"DEFI-PERP",-0.000093,"2020-10-31T09:00:00+00:00"
"DEFI-PERP",-0.000111,"2020-10-31T08:00:00+00:00"
"DEFI-PERP",-0.000099,"2020-10-31T07:00:00+00:00"
"DEFI-PERP",-0.000076,"2020-10-31T06:00:00+00:00"
"DEFI-PERP",-0.000073,"2020-10-31T05:00:00+00:00"
"DEFI-PERP",-0.000075,"2020-10-31T04:00:00+00:00"
"DEFI-PERP",-0.000069,"2020-10-31T03:00:00+00:00"
"DEFI-PERP",-0.000104,"2020-10-31T02:00:00+00:00"
"DEFI-PERP",-0.000108,"2020-10-31T01:00:00+00:00"
"DEFI-PERP",-0.000104,"2020-10-31T00:00:00+00:00"
"DEFI-PERP",-0.000098,"2020-10-30T23:00:00+00:00"
"DEFI-PERP",-0.000095,"2020-10-30T22:00:00+00:00"
"DEFI-PERP",-0.00011,"2020-10-30T21:00:00+00:00"
"DEFI-PERP",-0.000115,"2020-10-30T20:00:00+00:00"
"DEFI-PERP",-0.000208,"2020-10-30T19:00:00+00:00"
"DEFI-PERP",-0.000208,"2020-10-30T18:00:00+00:00"
"DEFI-PERP",-0.000225,"2020-10-30T17:00:00+00:00"
"DEFI-PERP",-0.000255,"2020-10-30T16:00:00+00:00"
"DEFI-PERP",-0.000269,"2020-10-30T15:00:00+00:00"
"DEFI-PERP",-0.000269,"2020-10-30T14:00:00+00:00"
"DEFI-PERP",-0.00025,"2020-10-30T13:00:00+00:00"
"DEFI-PERP",-0.000263,"2020-10-30T12:00:00+00:00"
"DEFI-PERP",-0.00028,"2020-10-30T11:00:00+00:00"
"DEFI-PERP",-0.000303,"2020-10-30T10:00:00+00:00"
"DEFI-PERP",-0.000259,"2020-10-30T09:00:00+00:00"
"DEFI-PERP",-0.000238,"2020-10-30T08:00:00+00:00"
"DEFI-PERP",-0.000184,"2020-10-30T07:00:00+00:00"
"DEFI-PERP",-0.000218,"2020-10-30T06:00:00+00:00"
"DEFI-PERP",-0.000243,"2020-10-30T05:00:00+00:00"
"DEFI-PERP",-0.000276,"2020-10-30T04:00:00+00:00"
"DEFI-PERP",-0.000245,"2020-10-30T03:00:00+00:00"
"DEFI-PERP",-0.000152,"2020-10-30T02:00:00+00:00"
"DEFI-PERP",-0.000155,"2020-10-30T01:00:00+00:00"
"DEFI-PERP",-0.000112,"2020-10-30T00:00:00+00:00"
"DEFI-PERP",-0.000089,"2020-10-29T23:00:00+00:00"
"DEFI-PERP",-0.000052,"2020-10-29T22:00:00+00:00"
"DEFI-PERP",-0.000063,"2020-10-29T21:00:00+00:00"
"DEFI-PERP",-0.000106,"2020-10-29T20:00:00+00:00"
"DEFI-PERP",-0.000103,"2020-10-29T19:00:00+00:00"
"DEFI-PERP",-0.000094,"2020-10-29T18:00:00+00:00"
"DEFI-PERP",-0.000099,"2020-10-29T17:00:00+00:00"
"DEFI-PERP",-0.000042,"2020-10-29T16:00:00+00:00"
"DEFI-PERP",-0.000007,"2020-10-29T15:00:00+00:00"
"DEFI-PERP",-0.000057,"2020-10-29T14:00:00+00:00"
"DEFI-PERP",-0.00011,"2020-10-29T13:00:00+00:00"
"DEFI-PERP",-0.000023,"2020-10-29T12:00:00+00:00"
"DEFI-PERP",-0.000005,"2020-10-29T11:00:00+00:00"
"DEFI-PERP",-0.00001,"2020-10-29T10:00:00+00:00"
"DEFI-PERP",0.000005,"2020-10-29T09:00:00+00:00"
"DEFI-PERP",0.000029,"2020-10-29T08:00:00+00:00"
"DEFI-PERP",0.000022,"2020-10-29T07:00:00+00:00"
"DEFI-PERP",0.000021,"2020-10-29T06:00:00+00:00"
"DEFI-PERP",0.00002,"2020-10-29T05:00:00+00:00"
"DEFI-PERP",-0.000044,"2020-10-29T04:00:00+00:00"
"DEFI-PERP",-0.000054,"2020-10-29T03:00:00+00:00"
"DEFI-PERP",-0.000059,"2020-10-29T02:00:00+00:00"
"DEFI-PERP",-0.000056,"2020-10-29T01:00:00+00:00"
"DEFI-PERP",-0.000061,"2020-10-29T00:00:00+00:00"
"DEFI-PERP",-0.000051,"2020-10-28T23:00:00+00:00"
"DEFI-PERP",-0.000076,"2020-10-28T22:00:00+00:00"
"DEFI-PERP",0.000008,"2020-12-09T13:00:00+00:00"
"DEFI-PERP",-0.000005,"2020-12-09T12:00:00+00:00"
"DEFI-PERP",0.00002,"2020-12-09T11:00:00+00:00"
"DEFI-PERP",0,"2020-12-09T10:00:00+00:00"
"DEFI-PERP",-0.000005,"2020-12-09T09:00:00+00:00"
"DEFI-PERP",-0.000013,"2020-12-09T08:00:00+00:00"
"DEFI-PERP",0.000004,"2020-12-09T07:00:00+00:00"
"DEFI-PERP",0.000007,"2020-12-09T06:00:00+00:00"
"DEFI-PERP",-0.000014,"2020-12-09T05:00:00+00:00"
"DEFI-PERP",-0.00001,"2020-12-09T04:00:00+00:00"
"DEFI-PERP",-0.000002,"2020-12-09T03:00:00+00:00"
"DEFI-PERP",-0.000015,"2020-12-09T02:00:00+00:00"
"DEFI-PERP",-0.000044,"2020-12-09T01:00:00+00:00"
"DEFI-PERP",-0.000032,"2020-12-09T00:00:00+00:00"
"DEFI-PERP",-0.000042,"2020-12-08T23:00:00+00:00"
"DEFI-PERP",-0.000092,"2020-12-08T22:00:00+00:00"
"DEFI-PERP",0.000045,"2020-12-08T21:00:00+00:00"
"DEFI-PERP",-0.000017,"2020-12-08T20:00:00+00:00"
"DEFI-PERP",-0.000048,"2020-12-08T19:00:00+00:00"
"DEFI-PERP",-0.000057,"2020-12-08T18:00:00+00:00"
"DEFI-PERP",-0.000076,"2020-12-08T17:00:00+00:00"
"DEFI-PERP",-0.000049,"2020-12-08T16:00:00+00:00"
"DEFI-PERP",-0.000048,"2020-12-08T15:00:00+00:00"
"DEFI-PERP",-0.000043,"2020-12-08T14:00:00+00:00"
"DEFI-PERP",-0.000035,"2020-12-08T13:00:00+00:00"
"DEFI-PERP",0.000009,"2020-12-08T12:00:00+00:00"
"DEFI-PERP",0.000009,"2020-12-08T11:00:00+00:00"
"DEFI-PERP",0.000026,"2020-12-08T10:00:00+00:00"
"DEFI-PERP",-0.000013,"2020-12-08T09:00:00+00:00"
"DEFI-PERP",-0.000032,"2020-12-08T08:00:00+00:00"
"DEFI-PERP",-0.00003,"2020-12-08T07:00:00+00:00"
"DEFI-PERP",-0.000014,"2020-12-08T06:00:00+00:00"
"DEFI-PERP",-0.000016,"2020-12-08T05:00:00+00:00"
"DEFI-PERP",-0.000005,"2020-12-08T04:00:00+00:00"
"DEFI-PERP",0.000016,"2020-12-08T03:00:00+00:00"
"DEFI-PERP",0.000007,"2020-12-08T02:00:00+00:00"
"DEFI-PERP",0.000002,"2020-12-08T01:00:00+00:00"
"DEFI-PERP",0.000005,"2020-12-08T00:00:00+00:00"
"DEFI-PERP",0.000004,"2020-12-07T23:00:00+00:00"
"DEFI-PERP",-0.000002,"2020-12-07T22:00:00+00:00"
"DEFI-PERP",0.000019,"2020-12-07T21:00:00+00:00"
"DEFI-PERP",0.000018,"2020-12-07T20:00:00+00:00"
"DEFI-PERP",0.000021,"2020-12-07T19:00:00+00:00"
"DEFI-PERP",-0.000001,"2020-12-07T18:00:00+00:00"
"DEFI-PERP",0,"2020-12-07T17:00:00+00:00"
"DEFI-PERP",-0.000012,"2020-12-07T16:00:00+00:00"
"DEFI-PERP",-0.000006,"2020-12-07T15:00:00+00:00"
"DEFI-PERP",0.000006,"2020-12-07T14:00:00+00:00"
"DEFI-PERP",-0.000001,"2020-12-07T13:00:00+00:00"
"DEFI-PERP",0.000029,"2020-12-07T12:00:00+00:00"
"DEFI-PERP",0.000036,"2020-12-07T11:00:00+00:00"
"DEFI-PERP",0.000032,"2020-12-07T10:00:00+00:00"
"DEFI-PERP",0.000014,"2020-12-07T09:00:00+00:00"
"DEFI-PERP",0.000007,"2020-12-07T08:00:00+00:00"
"DEFI-PERP",0.00001,"2020-12-07T07:00:00+00:00"
"DEFI-PERP",0.000019,"2020-12-07T06:00:00+00:00"
"DEFI-PERP",0.00002,"2020-12-07T05:00:00+00:00"
"DEFI-PERP",0.000019,"2020-12-07T04:00:00+00:00"
"DEFI-PERP",0.00003,"2020-12-07T03:00:00+00:00"
"DEFI-PERP",0.000026,"2020-12-07T02:00:00+00:00"
"DEFI-PERP",0.000042,"2020-12-07T01:00:00+00:00"
"DEFI-PERP",0.000048,"2020-12-07T00:00:00+00:00"
"DEFI-PERP",0.00004,"2020-12-06T23:00:00+00:00"
"DEFI-PERP",0.000034,"2020-12-06T22:00:00+00:00"
"DEFI-PERP",0.00003,"2020-12-06T21:00:00+00:00"
"DEFI-PERP",0.000032,"2020-12-06T20:00:00+00:00"
"DEFI-PERP",0.000035,"2020-12-06T19:00:00+00:00"
"DEFI-PERP",0.000038,"2020-12-06T18:00:00+00:00"
"DEFI-PERP",0.000056,"2020-12-06T17:00:00+00:00"
"DEFI-PERP",0.000075,"2020-12-06T16:00:00+00:00"
"DEFI-PERP",0.000057,"2020-12-06T15:00:00+00:00"
"DEFI-PERP",0.000039,"2020-12-06T14:00:00+00:00"
"DEFI-PERP",-0.000018,"2020-12-06T13:00:00+00:00"
"DEFI-PERP",-0.000033,"2020-12-06T12:00:00+00:00"
"DEFI-PERP",-0.000027,"2020-12-06T11:00:00+00:00"
"DEFI-PERP",-0.000017,"2020-12-06T10:00:00+00:00"
"DEFI-PERP",-0.00001,"2020-12-06T09:00:00+00:00"
"DEFI-PERP",0.000007,"2020-12-06T08:00:00+00:00"
"DEFI-PERP",0.000004,"2020-12-06T07:00:00+00:00"
"DEFI-PERP",-0.000018,"2020-12-06T06:00:00+00:00"
"DEFI-PERP",-0.000041,"2020-12-06T05:00:00+00:00"
"DEFI-PERP",-0.000053,"2020-12-06T04:00:00+00:00"
"DEFI-PERP",-0.000051,"2020-12-06T03:00:00+00:00"
"DEFI-PERP",-0.000066,"2020-12-06T02:00:00+00:00"
"DEFI-PERP",-0.00007,"2020-12-06T01:00:00+00:00"
"DEFI-PERP",-0.00006,"2020-12-06T00:00:00+00:00"
"DEFI-PERP",0.000015,"2020-12-05T23:00:00+00:00"
"DEFI-PERP",0.000024,"2020-12-05T22:00:00+00:00"
"DEFI-PERP",-0.000035,"2020-12-05T21:00:00+00:00"
"DEFI-PERP",-0.000028,"2020-12-05T20:00:00+00:00"
"DEFI-PERP",-0.000016,"2020-12-05T19:00:00+00:00"
"DEFI-PERP",-0.000011,"2020-12-05T18:00:00+00:00"
"DEFI-PERP",-0.000005,"2020-12-05T17:00:00+00:00"
"DEFI-PERP",0.000009,"2020-12-05T16:00:00+00:00"
"DEFI-PERP",-0.000002,"2020-12-05T15:00:00+00:00"
"DEFI-PERP",0.000012,"2020-12-05T14:00:00+00:00"
"DEFI-PERP",0.00002,"2020-12-05T13:00:00+00:00"
"DEFI-PERP",0.000027,"2020-12-05T12:00:00+00:00"
"DEFI-PERP",0.000029,"2020-12-05T11:00:00+00:00"
"DEFI-PERP",0.000047,"2020-12-05T10:00:00+00:00"
"DEFI-PERP",0.000062,"2020-12-05T09:00:00+00:00"
"DEFI-PERP",0.000013,"2020-12-05T08:00:00+00:00"
"DEFI-PERP",-0.000005,"2020-12-05T07:00:00+00:00"
"DEFI-PERP",0.000008,"2020-12-05T06:00:00+00:00"
"DEFI-PERP",-0.000001,"2020-12-05T05:00:00+00:00"
"DEFI-PERP",-0.000001,"2020-12-05T04:00:00+00:00"
"DEFI-PERP",0.000006,"2020-12-05T03:00:00+00:00"
"DEFI-PERP",-0.000003,"2020-12-05T02:00:00+00:00"
"DEFI-PERP",-0.000017,"2020-12-05T01:00:00+00:00"
"DEFI-PERP",-0.000088,"2020-12-05T00:00:00+00:00"
"DEFI-PERP",-0.000065,"2020-12-04T23:00:00+00:00"
"DEFI-PERP",-0.000002,"2020-12-04T22:00:00+00:00"
"DEFI-PERP",0.000022,"2020-12-04T21:00:00+00:00"
"DEFI-PERP",0.000032,"2020-12-04T20:00:00+00:00"
"DEFI-PERP",0.000037,"2020-12-04T19:00:00+00:00"
"DEFI-PERP",0.000045,"2020-12-04T18:00:00+00:00"
"DEFI-PERP",0.000032,"2020-12-04T17:00:00+00:00"
"DEFI-PERP",0.000016,"2020-12-04T16:00:00+00:00"
"DEFI-PERP",0.000021,"2020-12-04T15:00:00+00:00"
"DEFI-PERP",0.000007,"2020-12-04T14:00:00+00:00"
"DEFI-PERP",0.000016,"2020-12-04T13:00:00+00:00"
"DEFI-PERP",0.000006,"2020-12-04T12:00:00+00:00"
"DEFI-PERP",0.000021,"2020-12-04T11:00:00+00:00"
"DEFI-PERP",0.000039,"2020-12-04T10:00:00+00:00"
"DEFI-PERP",0.000021,"2020-12-04T09:00:00+00:00"
"DEFI-PERP",-0.000006,"2020-12-04T08:00:00+00:00"
"DEFI-PERP",-0.000025,"2020-12-04T07:00:00+00:00"
"DEFI-PERP",-0.00006,"2020-12-04T06:00:00+00:00"
"DEFI-PERP",-0.000045,"2020-12-04T05:00:00+00:00"
"DEFI-PERP",0.000005,"2020-12-04T04:00:00+00:00"
"DEFI-PERP",0.000129,"2020-12-04T03:00:00+00:00"
"DEFI-PERP",0.000205,"2020-12-04T02:00:00+00:00"
"DEFI-PERP",0.000184,"2020-12-04T01:00:00+00:00"
"DEFI-PERP",0.000156,"2020-12-04T00:00:00+00:00"
"DEFI-PERP",0.000149,"2020-12-03T23:00:00+00:00"
"DEFI-PERP",0.000161,"2020-12-03T22:00:00+00:00"
"DEFI-PERP",0.00016,"2020-12-03T21:00:00+00:00"
"DEFI-PERP",0.000157,"2020-12-03T20:00:00+00:00"
"DEFI-PERP",0.000166,"2020-12-03T19:00:00+00:00"
"DEFI-PERP",0.000171,"2020-12-03T18:00:00+00:00"
"DEFI-PERP",0.000259,"2020-12-03T17:00:00+00:00"
"DEFI-PERP",0.000371,"2020-12-03T16:00:00+00:00"
"DEFI-PERP",0.000371,"2020-12-03T15:00:00+00:00"
"DEFI-PERP",0.000226,"2020-12-03T14:00:00+00:00"
"DEFI-PERP",0.000173,"2020-12-03T13:00:00+00:00"
"DEFI-PERP",0.000163,"2020-12-03T12:00:00+00:00"
"DEFI-PERP",0.000143,"2020-12-03T11:00:00+00:00"
"DEFI-PERP",0.000136,"2020-12-03T10:00:00+00:00"
"DEFI-PERP",0.000113,"2020-12-03T09:00:00+00:00"
"DEFI-PERP",0.000091,"2020-12-03T08:00:00+00:00"
"DEFI-PERP",0.000076,"2020-12-03T07:00:00+00:00"
"DEFI-PERP",0.00003,"2020-12-03T06:00:00+00:00"
"DEFI-PERP",0.000022,"2020-12-03T05:00:00+00:00"
"DEFI-PERP",0.000013,"2020-12-03T04:00:00+00:00"
"DEFI-PERP",-0.00001,"2020-12-03T03:00:00+00:00"
"DEFI-PERP",-0.000014,"2020-12-03T02:00:00+00:00"
"DEFI-PERP",0.000031,"2020-12-03T01:00:00+00:00"
"DEFI-PERP",0.000036,"2020-12-03T00:00:00+00:00"
"DEFI-PERP",0.000056,"2020-12-02T23:00:00+00:00"
"DEFI-PERP",0.00007,"2020-12-02T22:00:00+00:00"
"DEFI-PERP",0.00007,"2020-12-02T21:00:00+00:00"
"DEFI-PERP",0.000124,"2020-12-02T20:00:00+00:00"
"DEFI-PERP",0.00015,"2020-12-02T19:00:00+00:00"
"DEFI-PERP",0.000165,"2020-12-02T18:00:00+00:00"
"DEFI-PERP",0.000166,"2020-12-02T17:00:00+00:00"
"DEFI-PERP",0.000155,"2020-12-02T16:00:00+00:00"
"DEFI-PERP",0.000161,"2020-12-02T15:00:00+00:00"
"DEFI-PERP",0.000139,"2020-12-02T14:00:00+00:00"
"DEFI-PERP",0.000173,"2020-12-02T13:00:00+00:00"
"DEFI-PERP",0.000178,"2020-12-02T12:00:00+00:00"
"DEFI-PERP",0.000175,"2020-12-02T11:00:00+00:00"
"DEFI-PERP",0.000146,"2020-12-02T10:00:00+00:00"
"DEFI-PERP",0.000101,"2020-12-02T09:00:00+00:00"
"DEFI-PERP",0.000129,"2020-12-02T08:00:00+00:00"
"DEFI-PERP",0.000131,"2020-12-02T07:00:00+00:00"
"DEFI-PERP",0.000146,"2020-12-02T06:00:00+00:00"
"DEFI-PERP",0.000147,"2020-12-02T05:00:00+00:00"
"DEFI-PERP",0.000156,"2020-12-02T04:00:00+00:00"
"DEFI-PERP",0.000177,"2020-12-02T03:00:00+00:00"
"DEFI-PERP",0.000173,"2020-12-02T02:00:00+00:00"
"DEFI-PERP",0.000136,"2020-12-02T01:00:00+00:00"
"DEFI-PERP",0.000205,"2020-12-02T00:00:00+00:00"
"DEFI-PERP",0.00023,"2020-12-01T23:00:00+00:00"
"DEFI-PERP",0.000195,"2020-12-01T22:00:00+00:00"
"DEFI-PERP",0.000197,"2020-12-01T21:00:00+00:00"
"DEFI-PERP",0.000202,"2020-12-01T20:00:00+00:00"
"DEFI-PERP",0.000194,"2020-12-01T19:00:00+00:00"
"DEFI-PERP",0.000207,"2020-12-01T18:00:00+00:00"
"DEFI-PERP",0.000211,"2020-12-01T17:00:00+00:00"
"DEFI-PERP",0.000218,"2020-12-01T16:00:00+00:00"
"DEFI-PERP",0.000277,"2020-12-01T15:00:00+00:00"
"DEFI-PERP",0.000325,"2020-12-01T14:00:00+00:00"
"DEFI-PERP",0.000347,"2020-12-01T13:00:00+00:00"
"DEFI-PERP",0.000341,"2020-12-01T12:00:00+00:00"
"DEFI-PERP",0.000155,"2020-12-01T11:00:00+00:00"
"DEFI-PERP",0.00011,"2020-12-01T10:00:00+00:00"
"DEFI-PERP",0.000109,"2020-12-01T09:00:00+00:00"
"DEFI-PERP",-0.00002,"2020-12-01T08:00:00+00:00"
"DEFI-PERP",-0.000053,"2020-12-01T07:00:00+00:00"
"DEFI-PERP",-0.000051,"2020-12-01T06:00:00+00:00"
"DEFI-PERP",-0.000044,"2020-12-01T05:00:00+00:00"
"DEFI-PERP",-0.000031,"2020-12-01T04:00:00+00:00"
"DEFI-PERP",-0.000037,"2020-12-01T03:00:00+00:00"
"DEFI-PERP",-0.000035,"2020-12-01T02:00:00+00:00"
"DEFI-PERP",-0.000003,"2020-12-01T01:00:00+00:00"
"DEFI-PERP",0.000006,"2020-12-01T00:00:00+00:00"
"DEFI-PERP",0.00002,"2020-11-30T23:00:00+00:00"
"DEFI-PERP",0.000015,"2020-11-30T22:00:00+00:00"
"DEFI-PERP",0,"2020-11-30T21:00:00+00:00"
"DEFI-PERP",-0.000013,"2020-11-30T20:00:00+00:00"
"DEFI-PERP",0.000042,"2020-11-30T19:00:00+00:00"
"DEFI-PERP",0.000057,"2020-11-30T18:00:00+00:00"
"DEFI-PERP",0.000119,"2020-11-30T17:00:00+00:00"
"DEFI-PERP",0.000165,"2020-11-30T16:00:00+00:00"
"DEFI-PERP",0.000019,"2020-11-30T15:00:00+00:00"
"DEFI-PERP",-0.000028,"2020-11-30T14:00:00+00:00"
"DEFI-PERP",0.000011,"2020-11-30T13:00:00+00:00"
"DEFI-PERP",0.000029,"2020-11-30T12:00:00+00:00"
"DEFI-PERP",0.000089,"2020-11-30T11:00:00+00:00"
"DEFI-PERP",0.000171,"2020-11-30T10:00:00+00:00"
"DEFI-PERP",0.000182,"2020-11-30T09:00:00+00:00"
"DEFI-PERP",0.000141,"2020-11-30T08:00:00+00:00"
"DEFI-PERP",0.000167,"2020-11-30T07:00:00+00:00"
"DEFI-PERP",0.000192,"2020-11-30T06:00:00+00:00"
"DEFI-PERP",0.000203,"2020-11-30T05:00:00+00:00"
"DEFI-PERP",0.0002,"2020-11-30T04:00:00+00:00"
"DEFI-PERP",0.000232,"2020-11-30T03:00:00+00:00"
"DEFI-PERP",0.000247,"2020-11-30T02:00:00+00:00"
"DEFI-PERP",0.00026,"2020-11-30T01:00:00+00:00"
"DEFI-PERP",0.00023,"2020-11-30T00:00:00+00:00"
"DEFI-PERP",0.000184,"2020-11-29T23:00:00+00:00"
"DEFI-PERP",0.000152,"2020-11-29T22:00:00+00:00"
"DEFI-PERP",0.000141,"2020-11-29T21:00:00+00:00"
"DEFI-PERP",0.000118,"2020-11-29T20:00:00+00:00"
"DEFI-PERP",0.000126,"2020-11-29T19:00:00+00:00"
"DEFI-PERP",0.000128,"2020-11-29T18:00:00+00:00"
"DEFI-PERP",0.000108,"2020-11-29T17:00:00+00:00"
"DEFI-PERP",0.000089,"2020-11-29T16:00:00+00:00"
"DEFI-PERP",0.000102,"2020-11-29T15:00:00+00:00"
"DEFI-PERP",0.000098,"2020-11-29T14:00:00+00:00"
"DEFI-PERP",0.00009,"2020-11-29T13:00:00+00:00"
"DEFI-PERP",0.000105,"2020-11-29T12:00:00+00:00"
"DEFI-PERP",0.000115,"2020-11-29T11:00:00+00:00"
"DEFI-PERP",0.000128,"2020-11-29T10:00:00+00:00"
"DEFI-PERP",0.000138,"2020-11-29T09:00:00+00:00"
"DEFI-PERP",0.000143,"2020-11-29T08:00:00+00:00"
"DEFI-PERP",0.000132,"2020-11-29T07:00:00+00:00"
"DEFI-PERP",0.00012,"2020-11-29T06:00:00+00:00"
"DEFI-PERP",0.000092,"2020-11-29T05:00:00+00:00"
"DEFI-PERP",0.000096,"2020-11-29T04:00:00+00:00"
"DEFI-PERP",0.000094,"2020-11-29T03:00:00+00:00"
"DEFI-PERP",0.000092,"2020-11-29T02:00:00+00:00"
"DEFI-PERP",0.000093,"2020-11-29T01:00:00+00:00"
"DEFI-PERP",0.00011,"2020-11-29T00:00:00+00:00"
"DEFI-PERP",0.000116,"2020-11-28T23:00:00+00:00"
"DEFI-PERP",0.000116,"2020-11-28T22:00:00+00:00"
"DEFI-PERP",0.000108,"2020-11-28T21:00:00+00:00"
"DEFI-PERP",0.000096,"2020-11-28T20:00:00+00:00"
"DEFI-PERP",0.000093,"2020-11-28T19:00:00+00:00"
